date,balance,perfectBalance,unrealizedPL,unrealizedPLPerc,NAV,marginUsed,marginAvail,openTrades,openOrders,profitableTradeCount,unprofitableTradeCount
"Wed Jan 23 15:00:00 CST 2013",98.3440,108.6435,-0.3457,-0.3515,97.9983,1.9000,96.0983,1,0,2,3
"Wed Jan 23 16:00:00 CST 2013",98.3440,108.6435,-0.3639,-0.3700,97.9802,1.9000,96.0802,1,0,2,3
"Wed Jan 23 17:00:00 CST 2013",98.3440,108.6435,-0.3899,-0.3965,97.9541,1.9000,96.0541,1,0,2,3
"Wed Jan 23 18:00:00 CST 2013",98.3440,108.6435,-0.3944,-0.4011,97.9496,1.9000,96.0496,1,0,2,3
"Wed Jan 23 19:00:00 CST 2013",98.3440,108.6435,-0.4035,-0.4103,97.9405,1.9000,96.0405,1,0,2,3
"Wed Jan 23 20:00:00 CST 2013",98.3440,108.6435,-0.4142,-0.4212,97.9298,1.9000,96.0298,1,0,2,3
"Wed Jan 23 21:00:00 CST 2013",98.3440,108.6435,-0.3656,-0.3717,97.9785,1.9000,96.0785,1,0,2,3
"Wed Jan 23 22:00:00 CST 2013",98.3440,108.6435,-0.4024,-0.4091,97.9417,1.9000,96.0417,1,0,2,3
"Wed Jan 23 23:00:00 CST 2013",98.3440,108.6435,-0.4227,-0.4299,97.9213,1.9000,96.0213,1,0,2,3
"Thu Jan 24 0:00:00 CST 2013",98.3440,108.6435,-0.4182,-0.4253,97.9258,1.9000,96.0258,1,0,2,3
"Thu Jan 24 1:00:00 CST 2013",98.3440,108.6435,-0.3910,-0.3976,97.9530,1.9000,96.0530,1,0,2,3
"Thu Jan 24 2:00:00 CST 2013",98.3440,108.6435,-0.4159,-0.4229,97.9281,1.9000,96.0281,1,0,2,3
"Thu Jan 24 3:00:00 CST 2013",98.3440,108.6435,-0.3877,-0.3942,97.9564,1.9000,96.0564,1,0,2,3
"Thu Jan 24 4:00:00 CST 2013",98.3440,108.6435,-0.3605,-0.3665,97.9836,1.9000,96.0836,1,0,2,3
"Thu Jan 24 5:00:00 CST 2013",98.3440,108.6435,-0.4058,-0.4126,97.9383,1.9000,96.0383,1,0,2,3
"Thu Jan 24 6:00:00 CST 2013",98.3440,108.6435,-0.4837,-0.4919,97.8603,1.9000,95.9603,1,0,2,3
"Thu Jan 24 7:00:00 CST 2013",98.3440,108.6435,-0.4758,-0.4839,97.8682,1.9000,95.9682,1,0,2,3
"Thu Jan 24 8:00:00 CST 2013",98.3440,108.6435,-0.4589,-0.4666,97.8851,1.9000,95.9851,1,0,2,3
"Thu Jan 24 9:00:00 CST 2013",98.3440,108.6435,-0.4832,-0.4913,97.8609,1.9000,95.9609,1,0,2,3
"Thu Jan 24 10:00:00 CST 2013",98.3440,108.6435,-0.5801,-0.5898,97.7640,1.9000,95.8640,1,0,2,3
"Thu Jan 24 11:00:00 CST 2013",98.3440,108.6435,-0.5373,-0.5463,97.8067,1.9000,95.9067,1,0,2,3
"Thu Jan 24 12:00:00 CST 2013",98.3440,108.6435,-0.5666,-0.5761,97.7775,1.9000,95.8775,1,0,2,3
"Thu Jan 24 13:00:00 CST 2013",98.3440,108.6435,-0.5868,-0.5967,97.7572,1.9000,95.8572,1,0,2,3
"Thu Jan 24 14:00:00 CST 2013",98.3440,108.6435,-0.5671,-0.5767,97.7769,1.9000,95.8769,1,0,2,3
"Thu Jan 24 15:00:00 CST 2013",98.3440,108.6435,-0.5626,-0.5721,97.7814,1.9000,95.8814,1,0,2,3
"Thu Jan 24 16:00:00 CST 2013",98.3440,108.6435,-0.5474,-0.5566,97.7966,1.9000,95.8966,1,0,2,3
"Thu Jan 24 17:00:00 CST 2013",98.3440,108.6435,-0.5356,-0.5446,97.8084,1.9000,95.9084,1,0,2,3
"Thu Jan 24 18:00:00 CST 2013",98.3440,108.6435,-0.5441,-0.5532,97.8000,1.9000,95.9000,1,0,2,3
"Thu Jan 24 19:00:00 CST 2013",98.3440,108.6435,-0.5463,-0.5555,97.7977,1.9000,95.8977,1,0,2,3
"Thu Jan 24 20:00:00 CST 2013",98.3440,108.6435,-0.5581,-0.5675,97.7859,1.9000,95.8859,1,0,2,3
"Thu Jan 24 21:00:00 CST 2013",98.3440,108.6435,-0.5621,-0.5715,97.7820,1.9000,95.8820,1,0,2,3
"Thu Jan 24 22:00:00 CST 2013",98.3440,108.6435,-0.5654,-0.5750,97.7786,1.9000,95.8786,1,0,2,3
"Thu Jan 24 23:00:00 CST 2013",98.3440,108.6435,-0.5846,-0.5944,97.7595,1.9000,95.8595,1,0,2,3
"Fri Jan 25 0:00:00 CST 2013",98.3440,108.6435,-0.5913,-0.6013,97.7527,1.9000,95.8527,1,0,2,3
"Fri Jan 25 1:00:00 CST 2013",98.3440,108.6435,-0.5818,-0.5916,97.7623,1.9000,95.8623,1,0,2,3
"Fri Jan 25 2:00:00 CST 2013",98.3440,108.6435,-0.5818,-0.5916,97.7623,1.9000,95.8623,1,0,2,3
"Fri Jan 25 3:00:00 CST 2013",98.3440,108.6435,-0.5587,-0.5681,97.7854,1.9000,95.8854,1,0,2,3
"Fri Jan 25 4:00:00 CST 2013",98.3440,108.6435,-0.5829,-0.5927,97.7612,1.9000,95.8612,1,0,2,3
"Fri Jan 25 5:00:00 CST 2013",98.3440,108.6435,-0.5699,-0.5795,97.7741,1.9000,95.8741,1,0,2,3
"Fri Jan 25 6:00:00 CST 2013",98.3440,108.6435,-0.6458,-0.6567,97.6983,1.9000,95.7983,1,0,2,3
"Fri Jan 25 7:00:00 CST 2013",98.3440,108.6435,-0.7477,-0.7603,97.5963,1.9000,95.6963,1,0,2,3
"Fri Jan 25 8:00:00 CST 2013",98.3440,108.6435,-0.8103,-0.8239,97.5338,1.9000,95.6338,1,0,2,3
"Fri Jan 25 9:00:00 CST 2013",98.3440,108.6435,-0.8810,-0.8958,97.4630,1.9000,95.5630,1,0,2,3
"Fri Jan 25 10:00:00 CST 2013",98.3440,108.6435,-0.8866,-0.9015,97.4575,1.9000,95.5575,1,0,2,3
"Fri Jan 25 11:00:00 CST 2013",98.3440,108.6435,-0.8409,-0.8551,97.5031,1.9000,95.6031,1,0,2,3
"Fri Jan 25 12:00:00 CST 2013",98.3440,108.6435,-0.8916,-0.9066,97.4525,1.9000,95.5525,1,0,2,3
"Fri Jan 25 13:00:00 CST 2013",98.3440,108.6435,-0.8504,-0.8647,97.4937,1.9000,95.5937,1,0,2,3
"Fri Jan 25 14:00:00 CST 2013",98.3440,108.6435,-0.8387,-0.8528,97.5054,1.9000,95.6054,1,0,2,3
"Fri Jan 25 15:00:00 CST 2013",98.3440,108.6435,-0.7656,-0.7785,97.5784,1.9000,95.6784,1,0,2,3
"Sun Jan 27 14:00:00 CST 2013",98.3440,108.6435,-0.7539,-0.7666,97.5902,1.9000,95.6902,1,0,2,3
"Sun Jan 27 15:00:00 CST 2013",98.3440,108.6435,-0.7550,-0.7677,97.5891,1.9000,95.6891,1,0,2,3
"Sun Jan 27 16:00:00 CST 2013",98.3440,108.6435,-0.7706,-0.7836,97.5734,1.9000,95.6734,1,0,2,3
"Sun Jan 27 17:00:00 CST 2013",98.3440,108.6435,-0.7946,-0.8080,97.5494,1.9000,95.6494,1,0,2,3
"Sun Jan 27 18:00:00 CST 2013",98.3440,108.6435,-0.8571,-0.8715,97.4870,1.9000,95.5870,1,0,2,3
"Sun Jan 27 19:00:00 CST 2013",98.3440,108.6435,-0.8253,-0.8392,97.5187,1.9000,95.6187,1,0,2,3
"Sun Jan 27 20:00:00 CST 2013",98.3440,108.6435,-0.8487,-0.8630,97.4953,1.9000,95.5953,1,0,2,3
"Sun Jan 27 21:00:00 CST 2013",98.3440,108.6435,-0.8415,-0.8556,97.5026,1.9000,95.6026,1,0,2,3
"Sun Jan 27 22:00:00 CST 2013",98.3440,108.6435,-0.8604,-0.8749,97.4836,1.9000,95.5836,1,0,2,3
"Sun Jan 27 23:00:00 CST 2013",98.3440,108.6435,-0.8610,-0.8755,97.4831,1.9000,95.5831,1,0,2,3
"Mon Jan 28 0:00:00 CST 2013",98.3440,108.6435,-0.8660,-0.8806,97.4781,1.9000,95.5781,1,0,2,3
"Mon Jan 28 1:00:00 CST 2013",98.3440,108.6435,-0.8660,-0.8806,97.4781,1.9000,95.5781,1,0,2,3
"Mon Jan 28 2:00:00 CST 2013",98.3440,108.6435,-0.8860,-0.9009,97.4580,1.9000,95.5580,1,0,2,3
"Mon Jan 28 3:00:00 CST 2013",98.3440,108.6435,-0.9288,-0.9444,97.4152,1.9000,95.5152,1,0,2,3
"Mon Jan 28 4:00:00 CST 2013",98.3440,108.6435,-0.9355,-0.9512,97.4086,1.9000,95.5086,1,0,2,3
"Mon Jan 28 5:00:00 CST 2013",98.3440,108.6435,-0.9449,-0.9608,97.3991,1.9000,95.4991,1,0,2,3
"Mon Jan 28 6:00:00 CST 2013",98.3440,108.6435,-0.9494,-0.9653,97.3947,1.9000,95.4947,1,0,2,3
"Mon Jan 28 7:00:00 CST 2013",98.3440,108.6435,-0.8899,-0.9049,97.4541,1.9000,95.5541,1,0,2,3
"Mon Jan 28 8:00:00 CST 2013",98.3440,108.6435,-0.8543,-0.8687,97.4898,1.9000,95.5898,1,0,2,3
"Mon Jan 28 9:00:00 CST 2013",98.3440,108.6435,-0.9249,-0.9405,97.4191,1.9000,95.5191,1,0,2,3
"Mon Jan 28 10:00:00 CST 2013",98.3440,108.6435,-0.9105,-0.9258,97.4336,1.9000,95.5336,1,0,2,3
"Mon Jan 28 11:00:00 CST 2013",98.3440,108.6435,-0.7991,-0.8126,97.5449,1.9000,95.6449,1,0,2,3
"Mon Jan 28 12:00:00 CST 2013",98.3440,108.6435,-0.7622,-0.7751,97.5818,1.9000,95.6818,1,0,2,3
"Mon Jan 28 13:00:00 CST 2013",98.3440,108.6435,-0.7555,-0.7683,97.5885,1.9000,95.6885,1,0,2,3
"Mon Jan 28 14:00:00 CST 2013",98.3440,108.6435,-0.7600,-0.7728,97.5840,1.9000,95.6840,1,0,2,3
"Mon Jan 28 15:00:00 CST 2013",98.3440,108.6435,-0.7650,-0.7779,97.5790,1.9000,95.6790,1,0,2,3
"Mon Jan 28 16:00:00 CST 2013",98.3440,108.6435,-0.7634,-0.7762,97.5807,1.9000,95.6807,1,0,2,3
"Mon Jan 28 17:00:00 CST 2013",98.3440,108.6435,-0.7432,-0.7558,97.6008,1.9000,95.7008,1,0,2,3
"Mon Jan 28 18:00:00 CST 2013",98.3440,108.6435,-0.7432,-0.7558,97.6008,1.9000,95.7008,1,0,2,3
"Mon Jan 28 19:00:00 CST 2013",98.3440,108.6435,-0.7315,-0.7438,97.6125,1.9000,95.7125,1,0,2,3
"Mon Jan 28 20:00:00 CST 2013",98.3440,108.6435,-0.7371,-0.7495,97.6070,1.9000,95.7070,1,0,2,3
"Mon Jan 28 21:00:00 CST 2013",98.3440,108.6435,-0.6929,-0.7045,97.6512,1.9000,95.7512,1,0,2,3
"Mon Jan 28 22:00:00 CST 2013",98.3440,108.6435,-0.7153,-0.7273,97.6288,1.9000,95.7288,1,0,2,3
"Mon Jan 28 23:00:00 CST 2013",98.3440,108.6435,-0.7281,-0.7404,97.6159,1.9000,95.7159,1,0,2,3
"Tue Jan 29 0:00:00 CST 2013",98.3440,108.6435,-0.7158,-0.7279,97.6282,1.9000,95.7282,1,0,2,3
"Tue Jan 29 1:00:00 CST 2013",98.3440,108.6435,-0.7667,-0.7796,97.5773,1.9000,95.6773,1,0,2,3
"Tue Jan 29 2:00:00 CST 2013",98.3440,108.6435,-0.7086,-0.7205,97.6355,1.9000,95.7355,1,0,2,3
"Tue Jan 29 3:00:00 CST 2013",98.3440,108.6435,-0.6643,-0.6755,97.6797,1.9000,95.7797,1,0,2,3
"Tue Jan 29 4:00:00 CST 2013",98.3440,108.6435,-0.7365,-0.7489,97.6075,1.9000,95.7075,1,0,2,3
"Tue Jan 29 5:00:00 CST 2013",98.3440,108.6435,-0.7499,-0.7626,97.5941,1.9000,95.6941,1,0,2,3
"Tue Jan 29 6:00:00 CST 2013",98.3440,108.6435,-0.7494,-0.7620,97.5947,1.9000,95.6947,1,0,2,3
"Tue Jan 29 7:00:00 CST 2013",98.3440,108.6435,-0.7354,-0.7478,97.6086,1.9000,95.7086,1,0,2,3
"Tue Jan 29 8:00:00 CST 2013",98.3440,108.6435,-0.7158,-0.7279,97.6282,1.9000,95.7282,1,0,2,3
"Tue Jan 29 9:00:00 CST 2013",98.3440,108.6435,-0.6856,-0.6971,97.6584,1.9000,95.7584,1,0,2,3
"Tue Jan 29 10:00:00 CST 2013",98.3440,108.6435,-0.6402,-0.6510,97.7039,1.9000,95.8039,1,0,2,3
"Tue Jan 29 11:00:00 CST 2013",98.3440,108.6435,-0.5660,-0.5755,97.7780,1.9000,95.8780,1,0,2,3
"Tue Jan 29 12:00:00 CST 2013",98.3440,108.6435,-0.5761,-0.5858,97.7679,1.9000,95.8679,1,0,2,3
"Tue Jan 29 13:00:00 CST 2013",98.3440,108.6435,-0.5491,-0.5584,97.7949,1.9000,95.8949,1,0,2,3
"Tue Jan 29 14:00:00 CST 2013",98.3440,108.6435,-0.5277,-0.5366,97.8163,1.9000,95.9163,1,0,2,3
"Tue Jan 29 15:00:00 CST 2013",98.3440,108.6435,-0.5373,-0.5463,97.8067,1.9000,95.9067,1,0,2,3
"Tue Jan 29 16:00:00 CST 2013",98.3440,108.6435,-0.4527,-0.4603,97.8914,1.9000,95.9914,1,0,2,3
"Tue Jan 29 17:00:00 CST 2013",98.3440,108.6435,-0.4854,-0.4936,97.8586,1.9000,95.9586,1,0,2,3
"Tue Jan 29 18:00:00 CST 2013",98.3440,108.6435,-0.4809,-0.4890,97.8631,1.9000,95.9631,1,0,2,3
"Tue Jan 29 19:00:00 CST 2013",98.3440,108.6435,-0.4741,-0.4821,97.8699,1.9000,95.9699,1,0,2,3
"Tue Jan 29 20:00:00 CST 2013",98.3440,108.6435,-0.4899,-0.4982,97.8541,1.9000,95.9541,1,0,2,3
"Tue Jan 29 21:00:00 CST 2013",98.3440,108.6435,-0.4736,-0.4816,97.8705,1.9000,95.9705,1,0,2,3
"Tue Jan 29 22:00:00 CST 2013",98.3440,108.6435,-0.5057,-0.5143,97.8383,1.9000,95.9383,1,0,2,3
"Tue Jan 29 23:00:00 CST 2013",98.3440,108.6435,-0.5069,-0.5154,97.8372,1.9000,95.9372,1,0,2,3
"Wed Jan 30 0:00:00 CST 2013",98.3440,108.6435,-0.5136,-0.5223,97.8304,1.9000,95.9304,1,0,2,3
"Wed Jan 30 1:00:00 CST 2013",98.3440,108.6435,-0.5119,-0.5206,97.8321,1.9000,95.9321,1,0,2,3
"Wed Jan 30 2:00:00 CST 2013",98.3440,108.6435,-0.4741,-0.4821,97.8699,1.9000,95.9699,1,0,2,3
"Wed Jan 30 3:00:00 CST 2013",98.3440,108.6435,-0.5322,-0.5412,97.8118,1.9000,95.9118,1,0,2,3
"Wed Jan 30 4:00:00 CST 2013",98.3440,108.6435,-0.5210,-0.5297,97.8231,1.9000,95.9231,1,0,2,3
"Wed Jan 30 5:00:00 CST 2013",98.3440,108.6435,-0.5255,-0.5343,97.8186,1.9000,95.9186,1,0,2,3
"Wed Jan 30 6:00:00 CST 2013",98.3440,108.6435,-0.5198,-0.5286,97.8242,1.9000,95.9242,1,0,2,3
"Wed Jan 30 7:00:00 CST 2013",98.3440,108.6435,-0.5564,-0.5658,97.7876,1.9000,95.8876,1,0,2,3
"Wed Jan 30 8:00:00 CST 2013",98.3440,108.6435,-0.5958,-0.6058,97.7482,1.9000,95.8482,1,0,2,3
"Wed Jan 30 9:00:00 CST 2013",98.3440,108.6435,-0.6777,-0.6892,97.6663,1.9000,95.7663,1,0,2,3
"Wed Jan 30 10:00:00 CST 2013",98.3440,108.6435,-0.5621,-0.5715,97.7820,1.9000,95.8820,1,0,2,3
"Wed Jan 30 11:00:00 CST 2013",98.3440,108.6435,-0.5891,-0.5990,97.7550,1.9000,95.8550,1,0,2,3
"Wed Jan 30 12:00:00 CST 2013",98.3440,108.6435,-0.5198,-0.5286,97.8242,1.9000,95.9242,1,0,2,3
"Wed Jan 30 13:00:00 CST 2013",98.3440,108.6435,-0.4905,-0.4988,97.8535,1.9000,95.9535,1,0,2,3
"Wed Jan 30 14:00:00 CST 2013",98.3440,108.6435,-0.4860,-0.4942,97.8580,1.9000,95.9580,1,0,2,3
"Wed Jan 30 15:00:00 CST 2013",98.3440,108.6435,-0.4820,-0.4902,97.8620,1.9000,95.9620,1,0,2,3
"Wed Jan 30 16:00:00 CST 2013",98.3440,108.6435,-0.4899,-0.4982,97.8541,1.9000,95.9541,1,0,2,3
"Wed Jan 30 17:00:00 CST 2013",98.3440,108.6435,-0.5012,-0.5097,97.8428,1.9000,95.9428,1,0,2,3
"Wed Jan 30 18:00:00 CST 2013",98.3440,108.6435,-0.5317,-0.5406,97.8124,1.9000,95.9124,1,0,2,3
"Wed Jan 30 19:00:00 CST 2013",98.3440,108.6435,-0.5401,-0.5492,97.8039,1.9000,95.9039,1,0,2,3
"Wed Jan 30 20:00:00 CST 2013",98.3440,108.6435,-0.5401,-0.5492,97.8039,1.9000,95.9039,1,0,2,3
"Wed Jan 30 21:00:00 CST 2013",98.3440,108.6435,-0.5119,-0.5206,97.8321,1.9000,95.9321,1,0,2,3
"Wed Jan 30 22:00:00 CST 2013",98.3440,108.6435,-0.5508,-0.5601,97.7932,1.9000,95.8932,1,0,2,3
"Wed Jan 30 23:00:00 CST 2013",98.3440,108.6435,-0.5851,-0.5950,97.7589,1.9000,95.8589,1,0,2,3
"Thu Jan 31 0:00:00 CST 2013",98.3440,108.6435,-0.5525,-0.5618,97.7915,1.9000,95.8915,1,0,2,3
"Thu Jan 31 1:00:00 CST 2013",98.3440,108.6435,-0.5924,-0.6024,97.7516,1.9000,95.8516,1,0,2,3
"Thu Jan 31 2:00:00 CST 2013",98.3440,108.6435,-0.5643,-0.5738,97.7797,1.9000,95.8797,1,0,2,3
"Thu Jan 31 3:00:00 CST 2013",98.3440,108.6435,-0.5615,-0.5710,97.7825,1.9000,95.8825,1,0,2,3
"Thu Jan 31 4:00:00 CST 2013",98.3440,108.6435,-0.5272,-0.5360,97.8169,1.9000,95.9169,1,0,2,3
"Thu Jan 31 5:00:00 CST 2013",98.3440,108.6435,-0.5294,-0.5383,97.8146,1.9000,95.9146,1,0,2,3
"Thu Jan 31 6:00:00 CST 2013",98.3440,108.6435,-0.5390,-0.5481,97.8051,1.9000,95.9051,1,0,2,3
"Thu Jan 31 7:00:00 CST 2013",98.3440,108.6435,-0.5057,-0.5143,97.8383,1.9000,95.9383,1,0,2,3
"Thu Jan 31 8:00:00 CST 2013",98.3440,108.6435,-0.4860,-0.4942,97.8580,1.9000,95.9580,1,0,2,3
"Thu Jan 31 9:00:00 CST 2013",98.3440,108.6435,-0.4442,-0.4517,97.8998,1.9000,95.9998,1,0,2,3
"Thu Jan 31 10:00:00 CST 2013",98.3440,108.6435,-0.3310,-0.3365,98.0131,1.9000,96.1131,1,0,2,3
"Thu Jan 31 11:00:00 CST 2013",98.3440,108.6435,-0.3610,-0.3671,97.9830,1.9000,96.0830,1,0,2,3
"Thu Jan 31 12:00:00 CST 2013",98.3440,108.6435,-0.2395,-0.2435,98.1046,1.9000,96.2046,1,0,2,3
"Thu Jan 31 13:00:00 CST 2013",98.3440,108.6435,-0.1951,-0.1983,98.1490,1.9000,96.2490,1,0,2,3
"Thu Jan 31 14:00:00 CST 2013",98.3440,108.6435,-0.2566,-0.2609,98.0875,1.9000,96.1875,1,0,2,3
"Thu Jan 31 15:00:00 CST 2013",98.3440,108.6435,-0.2475,-0.2516,98.0966,1.9000,96.1966,1,0,2,3
"Thu Jan 31 16:00:00 CST 2013",98.3440,108.6435,-0.2423,-0.2464,98.1017,1.9000,96.2017,1,0,2,3
"Thu Jan 31 17:00:00 CST 2013",98.3440,108.6435,-0.2247,-0.2285,98.1194,1.9000,96.2194,1,0,2,3
"Thu Jan 31 18:00:00 CST 2013",98.3440,108.6435,-0.2275,-0.2314,98.1165,1.9000,96.2165,1,0,2,3
"Thu Jan 31 19:00:00 CST 2013",98.3440,108.6435,-0.2349,-0.2389,98.1091,1.9000,96.2091,1,0,2,3
"Thu Jan 31 20:00:00 CST 2013",98.3440,108.6435,-0.2651,-0.2696,98.0790,1.9000,96.1790,1,0,2,3
"Thu Jan 31 21:00:00 CST 2013",98.3440,108.6435,-0.2611,-0.2655,98.0829,1.9000,96.1829,1,0,2,3
"Thu Jan 31 22:00:00 CST 2013",98.3440,108.6435,-0.2668,-0.2713,98.0772,1.9000,96.1772,1,0,2,3
"Thu Jan 31 23:00:00 CST 2013",98.3440,108.6435,-0.2560,-0.2603,98.0881,1.9000,96.1881,1,0,2,3
"Fri Feb 1 0:00:00 CST 2013",98.3440,108.6435,-0.2742,-0.2788,98.0699,1.9000,96.1699,1,0,2,3
"Fri Feb 1 1:00:00 CST 2013",98.3440,108.6435,-0.2696,-0.2742,98.0744,1.9000,96.1744,1,0,2,3
"Fri Feb 1 2:00:00 CST 2013",98.3440,108.6435,-0.2799,-0.2846,98.0642,1.9000,96.1642,1,0,2,3
"Fri Feb 1 3:00:00 CST 2013",98.3440,108.6435,-0.2577,-0.2620,98.0863,1.9000,96.1863,1,0,2,3
"Fri Feb 1 4:00:00 CST 2013",98.3440,108.6435,-0.3746,-0.3809,97.9694,1.9000,96.0694,1,0,2,3
"Fri Feb 1 5:00:00 CST 2013",98.3440,108.6435,-0.3769,-0.3832,97.9671,1.9000,96.0671,1,0,2,3
"Fri Feb 1 6:00:00 CST 2013",98.3440,108.6435,-0.3724,-0.3786,97.9717,1.9000,96.0717,1,0,2,3
"Fri Feb 1 7:00:00 CST 2013",98.3440,108.6435,-0.3814,-0.3878,97.9626,1.9000,96.0626,1,0,2,3
"Fri Feb 1 8:00:00 CST 2013",98.3440,108.6435,-0.2799,-0.2846,98.0642,1.9000,96.1642,1,0,2,3
"Fri Feb 1 9:00:00 CST 2013",98.3440,108.6435,-0.3695,-0.3757,97.9745,1.9000,96.0745,1,0,2,3
"Fri Feb 1 10:00:00 CST 2013",98.3440,108.6435,-0.3361,-0.3417,98.0080,1.9000,96.1080,1,0,2,3
"Fri Feb 1 11:00:00 CST 2013",98.3440,108.6435,-0.3310,-0.3365,98.0131,1.9000,96.1131,1,0,2,3
"Fri Feb 1 12:00:00 CST 2013",98.3440,108.6435,-0.3139,-0.3192,98.0301,1.9000,96.1301,1,0,2,3
"Fri Feb 1 13:00:00 CST 2013",98.3440,108.6435,-0.2674,-0.2719,98.0767,1.9000,96.1767,1,0,2,3
"Fri Feb 1 14:00:00 CST 2013",98.3440,108.6435,-0.2344,-0.2383,98.1097,1.9000,96.2097,1,0,2,3
"Fri Feb 1 15:00:00 CST 2013",98.3440,108.6435,-0.2526,-0.2568,98.0915,1.9000,96.1915,1,0,2,3
"Fri Feb 1 16:00:00 CST 2013",98.3440,108.6435,-0.2127,-0.2163,98.1313,1.9000,96.2313,1,0,2,3
"Sun Feb 3 14:00:00 CST 2013",98.3440,108.6435,-0.2401,-0.2441,98.1040,1.9000,96.2040,1,0,2,3
"Sun Feb 3 15:00:00 CST 2013",98.3440,108.6435,-0.2218,-0.2256,98.1222,1.9000,96.2222,1,0,2,3
"Sun Feb 3 16:00:00 CST 2013",98.3440,108.6435,-0.2201,-0.2238,98.1239,1.9000,96.2239,1,0,2,3
"Sun Feb 3 17:00:00 CST 2013",98.3440,108.6435,-0.2224,-0.2262,98.1216,1.9000,96.2216,1,0,2,3
"Sun Feb 3 18:00:00 CST 2013",98.3440,108.6435,-0.2355,-0.2395,98.1085,1.9000,96.2085,1,0,2,3
"Sun Feb 3 19:00:00 CST 2013",98.3440,108.6435,-0.2651,-0.2696,98.0790,1.9000,96.1790,1,0,2,3
"Sun Feb 3 20:00:00 CST 2013",98.3440,108.6435,-0.2611,-0.2655,98.0829,1.9000,96.1829,1,0,2,3
"Sun Feb 3 21:00:00 CST 2013",98.3440,108.6435,-0.2651,-0.2696,98.0790,1.9000,96.1790,1,0,2,3
"Sun Feb 3 22:00:00 CST 2013",98.3440,108.6435,-0.2657,-0.2701,98.0784,1.9000,96.1784,1,0,2,3
"Sun Feb 3 23:00:00 CST 2013",98.3440,108.6435,-0.2617,-0.2661,98.0824,1.9000,96.1824,1,0,2,3
"Mon Feb 4 0:00:00 CST 2013",98.3440,108.6435,-0.2543,-0.2586,98.0898,1.9000,96.1898,1,0,2,3
"Mon Feb 4 1:00:00 CST 2013",98.3440,108.6435,-0.2389,-0.2429,98.1051,1.9000,96.2051,1,0,2,3
"Mon Feb 4 2:00:00 CST 2013",98.3440,108.6435,-0.2309,-0.2348,98.1131,1.9000,96.2131,1,0,2,3
"Mon Feb 4 3:00:00 CST 2013",98.3440,108.6435,-0.2418,-0.2458,98.1023,1.9000,96.2023,1,0,2,3
"Mon Feb 4 4:00:00 CST 2013",98.3440,108.6435,-0.1665,-0.1693,98.1775,1.9000,96.2775,1,0,2,3
"Mon Feb 4 5:00:00 CST 2013",98.3440,108.6435,-0.1683,-0.1711,98.1758,1.9000,96.2758,1,0,2,3
"Mon Feb 4 6:00:00 CST 2013",98.3440,108.6435,-0.1774,-0.1804,98.1667,1.9000,96.2667,1,0,2,3
"Mon Feb 4 7:00:00 CST 2013",98.3440,108.6435,-0.1648,-0.1676,98.1792,1.9000,96.2792,1,0,2,3
"Mon Feb 4 8:00:00 CST 2013",98.3440,108.6435,-0.2827,-0.2875,98.0613,1.9000,96.1613,1,0,2,3
"Mon Feb 4 9:00:00 CST 2013",98.3440,108.6435,-0.2742,-0.2788,98.0699,1.9000,96.1699,1,0,2,3
"Mon Feb 4 10:00:00 CST 2013",98.3440,108.6435,-0.3474,-0.3533,97.9966,1.9000,96.0966,1,0,2,3
"Mon Feb 4 11:00:00 CST 2013",98.3440,108.6435,-0.2674,-0.2719,98.0767,1.9000,96.1767,1,0,2,3
"Mon Feb 4 12:00:00 CST 2013",98.3440,108.6435,-0.3349,-0.3406,98.0091,1.9000,96.1091,1,0,2,3
"Mon Feb 4 13:00:00 CST 2013",98.3440,108.6435,-0.3020,-0.3071,98.0420,1.9000,96.1420,1,0,2,3
"Mon Feb 4 14:00:00 CST 2013",98.3440,108.6435,-0.2838,-0.2886,98.0602,1.9000,96.1602,1,0,2,3
"Mon Feb 4 15:00:00 CST 2013",98.3440,108.6435,-0.3117,-0.3169,98.0324,1.9000,96.1324,1,0,2,3
"Mon Feb 4 16:00:00 CST 2013",98.3440,108.6435,-0.3452,-0.3510,97.9989,1.9000,96.0989,1,0,2,3
"Mon Feb 4 17:00:00 CST 2013",98.3440,108.6435,-0.3542,-0.3602,97.9898,1.9000,96.0898,1,0,2,3
"Mon Feb 4 18:00:00 CST 2013",98.3440,108.6435,-0.2770,-0.2817,98.0670,1.9000,96.1670,1,0,2,3
"Mon Feb 4 19:00:00 CST 2013",98.3440,108.6435,-0.2901,-0.2950,98.0539,1.9000,96.1539,1,0,2,3
"Mon Feb 4 20:00:00 CST 2013",98.3440,108.6435,-0.2844,-0.2892,98.0596,1.9000,96.1596,1,0,2,3
"Mon Feb 4 21:00:00 CST 2013",98.3440,108.6435,-0.3032,-0.3083,98.0409,1.9000,96.1409,1,0,2,3
"Mon Feb 4 22:00:00 CST 2013",98.3440,108.6435,-0.3463,-0.3521,97.9978,1.9000,96.0978,1,0,2,3
"Mon Feb 4 23:00:00 CST 2013",98.3440,108.6435,-0.3514,-0.3573,97.9926,1.9000,96.0926,1,0,2,3
"Tue Feb 5 0:00:00 CST 2013",98.3440,108.6435,-0.3480,-0.3538,97.9961,1.9000,96.0961,1,0,2,3
